region,month,SPI_raw,year,month_num,WUI_raw,SSI_global_raw,infra_index,SPI_z,WUI_z,SSI_z,infra_z,IDI,IDI_with_infra
철원,2023-09,0.072,2023,9,64.4,72.75544444444444,0.4183778599840574,0.001366451100379989,-1.4121488292831865,0.923129648391316,-0.384121143781933,-0.1625509099304969,-0.21794346839335593
철원,2023-10,-0.33,2023,10,64.4,75.08333333333336,0.4183778599840574,-0.4957307940705545,-1.4121488292831865,1.1870484689219298,-0.384121143781933,-0.24027705147727038,-0.276238074553436
철원,2023-11,0.236,2023,11,64.4,75.25422222222223,0.4183778599840574,0.2041623421651393,-1.4121488292831865,1.2064225869103806,-0.384121143781933,-0.0005213000692222044,-0.09642126099739991
철원,2023-12,1.016,2023,12,64.4,75.03129032258066,0.4183778599840574,1.1686793850341166,-1.4121488292831865,1.1811482173763033,-0.384121143781933,0.3125595910424111,0.1383894073363251
철원,2024-01,1.485,2024,1,62.2,74.22086021505375,0.4183778599840574,1.7486261710668736,-1.625873285004275,1.0892676473362581,-0.384121143781933,0.4040068444662856,0.20697484740423094
철원,2024-02,0.945,2024,2,62.2,73.21758620689656,0.4183778599840574,1.0808836029268123,-1.625873285004275,0.9755238624994114,-0.384121143781933,0.1435113934739829,0.011603259160003918
철원,2024-03,0.644,2024,3,62.2,77.35247311827958,0.4183778599840574,0.7086789492042967,-1.625873285004275,1.4443067506726244,-0.384121143781933,0.17570413829088205,0.035747817772678284
철원,2024-04,0.077,2024,4,62.2,71.74188888888891,0.4183778599840574,0.007549252657232413,-1.625873285004275,0.8082202177731993,-0.384121143781933,-0.2700346048579477,-0.29855623958894406
철원,2024-05,0.246,2024,5,62.2,61.732580645161285,0.4183778599840574,0.21652794527884414,-1.625873285004275,-0.32656110216891254,-0.384121143781933,-0.5786354806314478,-0.5300068964190691
철원,2024-06,-0.134,2024,6,62.2,49.283444444444434,0.4183778599840574,-0.25336497304193967,-1.625873285004275,-1.7379520660590866,-0.384121143781933,-1.2057301080351004,-1.0003278669718085
철원,2024-07,0.661,2024,7,62.2,55.669677419354834,0.4183778599840574,0.729700474497595,-1.625873285004275,-1.0139282166319283,-0.384121143781933,-0.6367003423795361,-0.5735555427301353
철원,2024-08,1.248,2024,8,62.2,61.237526881720434,0.4183778599840574,1.4555613772720688,-1.625873285004275,-0.3826866354665566,-0.384121143781933,-0.1843328477329209,-0.23427992174517392
철원,2024-09,1.108,2024,9,62.2,65.10811111111111,0.4183778599840574,1.2824429336802012,-1.625873285004275,0.05613156993015602,-0.384121143781933,-0.09576626046463925,-0.1678549812939627
철원,2024-10,0.838,2024,10,62.2,75.67806451612903,0.4183778599840574,0.9485716496101705,-1.625873285004275,1.2544746906137763,-0.384121143781933,0.19239101840655726,0.04826297785943469
철원,2024-11,0.119,2024,11,62.2,77.69111111111111,0.4183778599840574,0.05948478573479272,-1.625873285004275,1.4826990210604136,-0.384121143781933,-0.02789649273635623,-0.11695265549775043
철원,2024-12,0.333,2024,12,62.2,75.07913978494622,0.4183778599840574,0.3241086923680762,-1.625873285004275,1.1865730354296127,-0.384121143781933,-0.03839718573552867,-0.12482817524712976
철원,2025-01,-0.735,2025,1,59.7,70.95655913978494,0.4183778599840574,-0.9965377201756003,-1.8687419846873299,0.719185340679024,-0.384121143781933,-0.715364788061302,-0.6325538769914597
철원,2025-02,-1.047,2025,2,59.7,66.25595238095238,0.4183778599840574,-1.382344537323191,-1.8687419846873299,0.18626532139002827,-0.384121143781933,-1.0216070668734976,-0.8622355861006065
철원,2025-03,-0.966,2025,3,59.7,62.9152688172043,0.4183778599840574,-1.282183152102182,-1.8687419846873299,-0.1924766667343335,-0.384121143781933,-1.114467267841282,-0.9318807368264447
철원,2025-04,-0.008,2025,4,59.7,62.89066666666667,0.4183778599840574,-0.09755837380925869,-1.8687419846873299,-0.1952658765559017,-0.384121143781933,-0.7205220783508302,-0.6364218447086059
철원,2025-05,0.58,2025,5,59.7,59.35204301075269,0.4183778599840574,0.6295390892765856,-1.8687419846873299,-0.5964488479718153,-0.384121143781933,-0.6118839144608532,-0.5549432217911232
철원,2025-06,0.572,2025,6,59.7,47.56422222222224,0.4183778599840574,0.6196466067856218,-1.8687419846873299,-1.9328647628310813,-0.384121143781933,-1.0606533802442633,-0.8915203211286806
철원,2025-07,0.107,2025,7,59.7,51.010645161290334,0.4183778599840574,0.04464606199834692,-1.8687419846873299,-1.5421348265914547,-0.384121143781933,-1.1220769164268125,-0.9375879732655926
철원,2025-08,-0.213,2025,8,59.7,59.26634408602151,0.4183778599840574,-0.35105323764020785,-1.8687419846873299,-0.6061647580583096,-0.384121143781933,-0.9419866601286158,-0.8025202810419451
철원,2025-09,0.388,2025,9,59.7,64.1108888888889,0.4183778599840574,0.3921195094934528,-1.8687419846873299,-0.05692610818841697,-0.384121143781933,-0.5111828611274313,-0.4794174317910567
철원,2025-10,1.069,2025,10,59.7,70.96300000000001,0.4183778599840574,1.2342170815367521,-1.8687419846873299,0.7199155577608082,-0.384121143781933,0.028463551536743476,-0.07468262229292565
춘천,2023-01,0.601,2023,1,87.3,65.25946236559139,0.6765171416057228,0.6555068558153658,0.8125284598135954,0.0732906554685247,2.049971220363362,0.5137753236991619,0.897824297865212
춘천,2023-02,0.96,2023,2,87.3,61.48535714285714,0.6765171416057228,1.0994320075973696,0.8125284598135954,-0.35458947390391365,2.049971220363362,0.5191236645023505,0.9018355534676034
춘천,2023-03,-0.109,2023,3,87.3,57.384408602150536,0.6765171416057228,-0.22245096525767755,0.8125284598135954,-0.8195246806854578,2.049971220363362,-0.07648239537651329,0.45513100855845556
춘천,2023-04,-0.469,2023,4,87.3,54.42122222222222,0.6765171416057228,-0.6676126773510516,0.8125284598135954,-1.155468830827573,2.049971220363362,-0.3368510161216764,0.2598545429995832
춘천,2023-05,-0.061,2023,5,87.3,54.32365591397849,0.6765171416057228,-0.16309607031189435,0.8125284598135954,-1.166530177061972,2.049971220363362,-0.17236592918675697,0.38321835820077277
춘천,2023-06,0.46,2023,6,87.3,51.623,0.6765171416057228,0.48115185191212767,0.8125284598135954,-1.4727105651716563,2.049971220363362,-0.05967675114864438,0.4677352417293572
춘천,2023-07,0.892,2023,7,87.3,57.122580645161285,0.6765171416057228,1.0153459064241768,0.8125284598135954,-0.8492087974490912,2.049971220363362,0.32622185626289363,0.7571591972880107
춘천,2023-08,0.125,2023,8,87.3,63.80010752688171,0.6765171416057228,0.06690414760301563,0.8125284598135954,-0.09216019985633225,2.049971220363362,0.2624241358534263,0.7093109069809103
춘천,2023-09,-0.102,2023,9,87.3,72.75544444444444,0.6765171416057228,-0.21379504307808414,0.8125284598135954,0.923129648391316,2.049971220363362,0.5072876883756091,0.8929585713725473
춘천,2023-10,-0.645,2023,10,87.3,75.08333333333336,0.6765171416057228,-0.8852472921522567,0.8125284598135954,1.1870484689219298,2.049971220363362,0.37144321219442283,0.7910752142366576
춘천,2023-11,0.211,2023,11,87.3,75.25422222222223,0.6765171416057228,0.17324833438087722,0.8125284598135954,1.2064225869103806,2.049971220363362,0.730733127034951,1.0605426503670539
춘천,2023-12,1.195,2023,12,87.3,75.03129032258066,0.6765171416057228,1.3900236807694333,0.8125284598135954,1.1811482173763033,2.049971220363362,1.1279001193197773,1.3584178945806733
춘천,2024-01,1.997,2024,1,90.1,74.22086021505375,0.6765171416057228,2.3817450504885613,1.0845414034586167,1.0892676473362581,2.049971220363362,1.5185180337611452,1.6513813304116995
춘천,2024-02,1.614,2024,2,90.1,73.21758620689656,0.6765171416057228,1.908142451233666,1.0845414034586167,0.9755238624994114,2.049971220363362,1.3227359057305648,1.5045447343887641
춘천,2024-03,1.138,2024,3,90.1,77.35247311827958,0.6765171416057228,1.3195397430213156,1.0845414034586167,1.4443067506726244,2.049971220363362,1.2827959657175187,1.4745897793789795
춘천,2024-04,0.341,2024,4,90.1,71.74188888888891,0.6765171416057228,0.33400117485904013,1.0845414034586167,0.8082202177731993,2.049971220363362,0.7422542653636187,1.0691835041135547
춘천,2024-05,0.214,2024,5,90.1,61.732580645161285,0.6765171416057228,0.1769580153149887,1.0845414034586167,-0.32656110216891254,2.049971220363362,0.31164610553489763,0.7462273842420137
춘천,2024-06,-0.307,2024,6,90.1,49.283444444444434,0.6765171416057228,-0.4672899069090333,1.0845414034586167,-1.7379520660590866,2.049971220363362,-0.37356685650316773,0.2323176627134647
춘천,2024-07,0.231,2024,7,90.1,55.669677419354834,0.6765171416057228,0.19797954060828693,1.0845414034586167,-1.0139282166319283,2.049971220363362,0.08953090914499177,0.5796409869495843
춘천,2024-08,-0.04,2024,8,90.1,61.237526881720434,0.6765171416057228,-0.13712830377311416,1.0845414034586167,-0.3826866354665566,2.049971220363362,0.18824215473964867,0.653674421145577
춘천,2024-09,-0.308,2024,9,90.1,65.10811111111111,0.6765171416057228,-0.4685264672204038,1.0845414034586167,0.05613156993015602,2.049971220363362,0.2240488353894563,0.6805294316329327
춘천,2024-10,-0.325,2024,10,90.1,75.67806451612903,0.6765171416057228,-0.48954799251370207,1.0845414034586167,1.2544746906137763,2.049971220363362,0.6164893671862303,0.9748598304805132
춘천,2024-11,-0.009,2024,11,90.1,77.69111111111111,0.6765171416057228,-0.09879493412062917,1.0845414034586167,1.4826990210604136,2.049971220363362,0.8228151634661337,1.1296041776904406
춘천,2024-12,0.648,2024,12,90.1,75.07913978494622,0.6765171416057228,0.7136251904497787,1.0845414034586167,1.1865730354296127,2.049971220363362,0.9949132097793361,1.2586777124253425
춘천,2025-01,-0.486,2025,1,92.6,70.95655913978494,0.6765171416057228,-0.6886342026443498,1.3274101031416716,0.719185340679024,2.049971220363362,0.4526537470587819,0.8519831153849269
춘천,2025-02,-0.878,2025,2,92.6,66.25595238095238,0.6765171416057228,-1.1733658447015793,1.3274101031416716,0.18626532139002827,2.049971220363362,0.11343652661004018,0.5975702000483707
춘천,2025-03,-0.749,2025,3,92.6,62.9152688172043,0.6765171416057228,-1.0138495645347871,1.3274101031416716,-0.1924766667343335,2.049971220363362,0.040361290624183664,0.5427637730589783
춘천,2025-04,-0.492,2025,4,92.6,62.89066666666667,0.6765171416057228,-0.6960535645125727,1.3274101031416716,-0.1952658765559017,2.049971220363362,0.14536355402439907,0.6215154706091398
춘천,2025-05,0.01,2025,5,92.6,59.35204301075269,0.6765171416057228,-0.07530028820458999,1.3274101031416716,-0.5964488479718153,2.049971220363362,0.2185536556550888,0.6764080468321572
춘천,2025-06,-0.14,2025,6,92.6,47.56422222222224,0.6765171416057228,-0.26078433491016256,1.3274101031416716,-1.9328647628310813,2.049971220363362,-0.2887463315331908,0.2959330564409474
춘천,2025-07,-0.365,2025,7,92.6,51.010645161290334,0.6765171416057228,-0.5390104049685214,1.3274101031416716,-1.5421348265914547,2.049971220363362,-0.2512450428061015,0.3240590229862644
춘천,2025-08,-0.369,2025,8,92.6,59.26634408602151,0.6765171416057228,-0.5439566462140033,1.3274101031416716,-0.6061647580583096,2.049971220363362,0.05909623295645291,0.5568149798081802
춘천,2025-09,0.142,2025,9,92.6,64.1108888888889,0.6765171416057228,0.08792567289631384,1.3274101031416716,-0.05692610818841697,2.049971220363362,0.45280322261652284,0.8520952220532326
춘천,2025-10,1.053,2025,10,92.6,70.96300000000001,0.6765171416057228,1.2144321165548244,1.3274101031416716,0.7199155577608082,2.049971220363362,1.087252592485768,1.3279322494551664
홍천,2023-01,0.109,2023,1,82.6,65.25946236559139,0.4155382128672644,0.04711918262108789,0.355935304409452,0.0732906554685247,-0.41089724434451,0.15878171416635486,0.016361974538638635
홍천,2023-02,0.613,2023,2,82.6,61.48535714285714,0.4155382128672644,0.6703455795518117,0.355935304409452,-0.35458947390391365,-0.41089724434451,0.2238971366857833,0.06519854142820997
홍천,2023-03,-0.175,2023,3,82.6,57.384408602150536,0.4155382128672644,-0.30406394580812945,0.355935304409452,-0.8195246806854578,-0.41089724434451,-0.2558844406947118,-0.2946376416071613
홍천,2023-04,-0.968,2023,4,82.6,54.42122222222222,0.4155382128672644,-1.2846562727249229,0.355935304409452,-1.155468830827573,-0.41089724434451,-0.6947299330476812,-0.6237717608718885
홍천,2023-05,-0.572,2023,5,82.6,54.32365591397849,0.4155382128672644,-0.7949783894222113,0.355935304409452,-1.166530177061972,-0.41089724434451,-0.5351910873582438,-0.5041176266048104
홍천,2023-06,0.071,2023,6,82.6,51.623,0.4155382128672644,0.00012989078900950413,0.355935304409452,-1.4727105651716563,-0.41089724434451,-0.37221512332439827,-0.3818856535794262
홍천,2023-07,0.6,2023,7,82.6,57.122580645161285,0.4155382128672644,0.6542702955039954,0.355935304409452,-0.8492087974490912,-0.41089724434451,0.053665600821452074,-0.06247511047003845
홍천,2023-08,0.277,2023,8,82.6,63.80010752688171,0.4155382128672644,0.25486131493132913,0.355935304409452,-0.09216019985633225,-0.41089724434451,0.17287880649481627,0.0269347937849847
홍천,2023-09,-0.088,2023,9,82.6,72.75544444444444,0.4155382128672644,-0.19648319871889736,0.355935304409452,0.923129648391316,-0.41089724434451,0.3608605846939568,0.16792112743434012
홍천,2023-10,-0.447,2023,10,82.6,75.08333333333336,0.4155382128672644,-0.6404083505009011,0.355935304409452,1.1870484689219298,-0.41089724434451,0.30085847427682694,0.12291954462149268
홍천,2023-11,0.131,2023,11,82.6,75.25422222222223,0.4155382128672644,0.07432350947123854,0.355935304409452,1.2064225869103806,-0.41089724434451,0.5455604669303571,0.3064460391116403
홍천,2023-12,1.5,2023,12,82.6,75.03129032258066,0.4155382128672644,1.7671745757374306,0.355935304409452,1.1811482173763033,-0.41089724434451,1.101419365841062,0.7233402132946689
홍천,2024-01,2.405,2024,1,81.9,74.22086021505375,0.4155382128672644,2.8862616575277182,0.2879320684981977,1.0892676473362581,-0.41089724434451,1.4211537911207248,0.963141032254416
홍천,2024-02,2.013,2024,2,81.9,73.21758620689656,0.4155382128672644,2.4015300154704886,0.2879320684981977,0.9755238624994114,-0.41089724434451,1.2216619821560326,0.813522175530897
홍천,2024-03,1.354,2024,3,81.9,77.35247311827958,0.4155382128672644,1.5866367702773403,0.2879320684981977,1.4443067506726244,-0.41089724434451,1.1062918631493874,0.7269945862759131
홍천,2024-04,0.513,2024,4,81.9,71.74188888888891,0.4155382128672644,0.5466895484147632,0.2879320684981977,0.8082202177731993,-0.41089724434451,0.5476139448953868,0.3079861475854126
홍천,2024-05,0.064,2024,5,81.9,61.732580645161285,0.4155382128672644,-0.008526031390583872,0.2879320684981977,-0.32656110216891254,-0.41089724434451,-0.015718355020432912,-0.11451307735145219
홍천,2024-06,-0.334,2024,6,81.9,49.283444444444434,0.4155382128672644,-0.5006770353160364,0.2879320684981977,-1.7379520660590866,-0.41089724434451,-0.6502323442923085,-0.5903985693053588
홍천,2024-07,0.203,2024,7,81.9,55.669677419354834,0.4155382128672644,0.16335585188991336,0.2879320684981977,-1.0139282166319283,-0.41089724434451,-0.18754676541460577,-0.24338438514708183
홍천,2024-08,-0.087,2024,8,81.9,61.237526881720434,0.4155382128672644,-0.19524663840752687,0.2879320684981977,-0.3826866354665566,-0.41089724434451,-0.0966670684586286,-0.17522461243009896
홍천,2024-09,-0.39,2024,9,81.9,65.10811111111111,0.4155382128672644,-0.5699244127527835,0.2879320684981977,0.05613156993015602,-0.41089724434451,-0.07528692477480993,-0.15918950466723494
홍천,2024-10,-0.405,2024,10,81.9,75.67806451612903,0.4155382128672644,-0.5884728174233408,0.2879320684981977,1.2544746906137763,-0.41089724434451,0.31797798056287774,0.1357591743360308
홍천,2024-11,0.077,2024,11,81.9,77.69111111111111,0.4155382128672644,0.007549252657232413,0.2879320684981977,1.4826990210604136,-0.41089724434451,0.5927267807386146,0.34182077446783343
홍천,2024-12,1.07,2024,12,81.9,75.07913978494622,0.4155382128672644,1.2354536418481228,0.2879320684981977,1.1865730354296127,-0.41089724434451,0.9033195819253109,0.5747653753578557
홍천,2025-01,0.438,2025,1,81.4,70.95655913978494,0.4155382128672644,0.453947525061977,0.23935832856158673,0.719185340679024,-0.41089724434451,0.4708303981008625,0.2503984874895194
홍천,2025-02,-0.443,2025,2,81.4,66.25595238095238,0.4155382128672644,-0.6354621092554191,0.23935832856158673,0.18626532139002827,-0.41089724434451,-0.06994615310126805,-0.15518392591207852
홍천,2025-03,-0.781,2025,3,81.4,62.9152688172043,0.4155382128672644,-1.0534194944986426,0.23935832856158673,-0.1924766667343335,-0.41089724434451,-0.33551261089046314,-0.35435876925397486
홍천,2025-04,-0.537,2025,4,81.4,62.89066666666667,0.4155382128672644,-0.7516987785242445,0.23935832856158673,-0.1952658765559017,-0.41089724434451,-0.23586877550618648,-0.2796258927157674
홍천,2025-05,0.002,2025,5,81.4,59.35204301075269,0.4155382128672644,-0.08519277069555385,0.23935832856158673,-0.5964488479718153,-0.41089724434451,-0.14742776336859414,-0.21329513361257313
홍천,2025-06,-0.03,2025,6,81.4,47.56422222222224,0.4155382128672644,-0.12476270065940934,0.23935832856158673,-1.9328647628310813,-0.41089724434451,-0.606089711642968,-0.5572915948183534
홍천,2025-07,-0.593,2025,7,81.4,51.010645161290334,0.4155382128672644,-0.8209461559609915,0.23935832856158673,-1.5421348265914547,-0.41089724434451,-0.7079075513302865,-0.6336549745838425
홍천,2025-08,-1.054,2025,8,81.4,59.26634408602151,0.4155382128672644,-1.3910004595027845,0.23935832856158673,-0.6061647580583096,-0.41089724434451,-0.5859356296665025,-0.5421760333360044
홍천,2025-09,-0.636,2025,9,81.4,64.1108888888889,0.4155382128672644,-0.8741182493499224,0.23935832856158673,-0.05692610818841697,-0.41089724434451,-0.23056200965891752,-0.27564581833031565
홍천,2025-10,0.576,2025,10,81.4,70.96300000000001,0.4155382128672644,0.6245928480311037,0.23935832856158673,0.7199155577608082,-0.41089724434451,0.5279555781178328,0.2932423725022471
